FILENAME,OBS_DIR,KW_MID_OBS_TIME,KW_OBJNAME,KW_DPRTYPE
NIRPS_PATCHED_2022-11-10T13_09_02_819.fits,2022-11-10,59893.54830406863,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-10T13_10_15_272.fits,2022-11-10,59893.54914265103,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-10T13_11_27_725.fits,2022-11-10,59893.549981233926,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-10T21_38_46_497.fits,2022-11-10,59893.902281836425,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-10T21_39_58_951.fits,2022-11-10,59893.90312041793,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-10T21_41_11_405.fits,2022-11-10,59893.903958999326,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-10T21_42_23_858.fits,2022-11-10,59893.90479758173,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-10T21_43_36_311.fits,2022-11-10,59893.905636163225,CALIB,DARK_DARK
NIRPS_2022-11-11T13_26_03_282.fits,2022-11-11,59894.55998597966,CALIB,FLAT_DARK
NIRPS_2022-11-11T13_27_43_612.fits,2022-11-11,59894.56114721316,CALIB,DARK_FLAT
NIRPS_2022-11-11T13_29_35_091.fits,2022-11-11,59894.56240521916,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T13_30_19_678.fits,2022-11-11,59894.56292127576,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T13_31_04_265.fits,2022-11-11,59894.563437331366,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T13_31_48_853.fits,2022-11-11,59894.563953387966,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T13_32_33_440.fits,2022-11-11,59894.56446944396,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T13_33_18_027.fits,2022-11-11,59894.56498550106,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T13_34_02_615.fits,2022-11-11,59894.56550155756,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T13_34_47_202.fits,2022-11-11,59894.566017613164,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T13_35_31_789.fits,2022-11-11,59894.566533670164,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T13_36_16_377.fits,2022-11-11,59894.567049726764,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T13_37_51_134.fits,2022-11-11,59894.568146455465,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T13_38_35_721.fits,2022-11-11,59894.568662512065,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T13_39_20_308.fits,2022-11-11,59894.56917856856,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T13_40_04_896.fits,2022-11-11,59894.56969462556,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T13_40_49_483.fits,2022-11-11,59894.57021068216,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T13_41_34_070.fits,2022-11-11,59894.57072673866,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T13_42_18_658.fits,2022-11-11,59894.57124279527,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T13_43_03_245.fits,2022-11-11,59894.57175885086,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T13_43_47_832.fits,2022-11-11,59894.57227490786,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T13_44_32_420.fits,2022-11-11,59894.57279096396,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T14_04_19_593.fits,2022-11-11,59894.58656364696,CALIB,FLAT_FLAT
NIRPS_2022-11-11T14_07_12_386.fits,2022-11-11,59894.58843456168,CALIB,DARK_FP
NIRPS_2022-11-11T14_08_24_850.fits,2022-11-11,59894.58927325448,CALIB,FP_FP
NIRPS_2022-11-11T14_14_32_730.fits,2022-11-11,59894.59501477418,CALIB,HCONE_FP
NIRPS_2022-11-11T14_20_01_563.fits,2022-11-11,59894.59882070078,CALIB,FP_HCONE
NIRPS_2022-11-11T14_25_30_395.fits,2022-11-11,59894.60262662728,CALIB,HCONE_HCONE
NIRPS_2022-11-11T16_29_59_235.fits,2022-11-11,59894.68771691586,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T16_31_39_566.fits,2022-11-11,59894.68887814896,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T16_45_02_210.fits,2022-11-11,59894.69816801806,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T16_46_42_541.fits,2022-11-11,59894.69932925116,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T16_54_41_898.fits,2022-11-11,59894.70487736646,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T16_56_22_229.fits,2022-11-11,59894.70603859996,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T17_54_59_372.fits,2022-11-11,59894.74674627946,CALIB,FLAT_FLAT
NIRPS_2022-11-11T18_01_12_824.fits,2022-11-11,59894.75106864016,CALIB,FLAT_FLAT
NIRPS_2022-11-11T18_13_56_450.fits,2022-11-11,59894.75990690956,CALIB,FLAT_FLAT
NIRPS_2022-11-11T18_18_18_424.fits,2022-11-11,59894.762939012755,CALIB,FLAT_FLAT
NIRPS_2022-11-11T18_36_14_189.fits,2022-11-11,59894.77545450794,CALIB,DARK_FP
NIRPS_2022-11-11T18_38_00_093.fits,2022-11-11,59894.77668023364,CALIB,FP_FP
NIRPS_2022-11-11T18_47_34_203.fits,2022-11-11,59894.78332503394,CALIB,DARK_FP
NIRPS_2022-11-11T18_49_20_105.fits,2022-11-11,59894.78455075594,CALIB,FP_FP
NIRPS_2022-11-11T18_54_48_963.fits,2022-11-11,59894.78835698054,CALIB,DARK_FP
NIRPS_2022-11-11T18_56_34_866.fits,2022-11-11,59894.78958270394,CALIB,FP_FP
NIRPS_2022-11-11T19_01_24_709.fits,2022-11-11,59894.79293736234,CALIB,FP_FP
NIRPS_2022-11-11T19_48_47_402.fits,2022-11-11,59894.82712903339,CALIB,HCONE_FP
NIRPS_2022-11-11T19_54_16_235.fits,2022-11-11,59894.830934962185,CALIB,FP_HCONE
NIRPS_2022-11-11T20_04_18_191.fits,2022-11-11,59894.83790203968,CALIB,HCONE_FP
NIRPS_2022-11-11T20_09_47_023.fits,2022-11-11,59894.84170796809,CALIB,FP_HCONE
NIRPS_2022-11-11T20_17_24_056.fits,2022-11-11,59894.84699770618,CALIB,HCONE_FP
NIRPS_2022-11-11T20_22_52_888.fits,2022-11-11,59894.850803635985,CALIB,FP_HCONE
NIRPS_2022-11-11T21_51_19_138.fits,2022-11-11,59894.910863939855,CALIB,FLAT_DARK
NIRPS_2022-11-11T21_52_59_468.fits,2022-11-11,59894.91202517286,CALIB,DARK_FLAT
NIRPS_2022-11-11T21_54_50_947.fits,2022-11-11,59894.91331543276,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T21_55_41_107.fits,2022-11-11,59894.913895994156,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T21_56_31_268.fits,2022-11-11,59894.91447655636,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T21_57_21_429.fits,2022-11-11,59894.915057118655,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T21_58_11_589.fits,2022-11-11,59894.91563768006,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T21_59_01_749.fits,2022-11-11,59894.91621824236,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T21_59_51_910.fits,2022-11-11,59894.91679880456,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T22_00_42_071.fits,2022-11-11,59894.91737936596,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T22_01_32_231.fits,2022-11-11,59894.91795992726,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T22_02_22_392.fits,2022-11-11,59894.91854048956,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-11T22_04_02_722.fits,2022-11-11,59894.91970172356,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T22_04_52_882.fits,2022-11-11,59894.92028228486,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T22_05_43_044.fits,2022-11-11,59894.920862847655,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T22_06_33_204.fits,2022-11-11,59894.92144340896,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T22_07_23_364.fits,2022-11-11,59894.92202397126,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T22_08_13_525.fits,2022-11-11,59894.92260453266,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T22_09_03_685.fits,2022-11-11,59894.92318509346,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T22_09_53_846.fits,2022-11-11,59894.92376565486,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T22_10_44_007.fits,2022-11-11,59894.92434621716,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T22_11_34_167.fits,2022-11-11,59894.92492677896,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-11T22_33_18_379.fits,2022-11-11,59894.94002181686,CALIB,FLAT_FLAT
NIRPS_2022-11-11T22_36_44_611.fits,2022-11-11,59894.94247327954,CALIB,DARK_FP
NIRPS_2022-11-11T22_38_30_514.fits,2022-11-11,59894.94369900204,CALIB,FP_FP
NIRPS_2022-11-11T22_45_11_834.fits,2022-11-11,59894.949634033685,CALIB,HCONE_FP
NIRPS_2022-11-11T22_50_40_667.fits,2022-11-11,59894.95343996018,CALIB,FP_HCONE
NIRPS_2022-11-11T22_56_09_499.fits,2022-11-11,59894.95724588819,CALIB,HCONE_HCONE
NIRPS_PATCHED_2022-11-11T13_15_39_035.fits,2022-11-11,59894.552889913124,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-11T13_16_51_489.fits,2022-11-11,59894.553728496925,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-11T13_18_03_943.fits,2022-11-11,59894.55456707883,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-11T13_19_16_396.fits,2022-11-11,59894.55540566122,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-11T13_20_28_849.fits,2022-11-11,59894.55624424373,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-11T21_40_54_891.fits,2022-11-11,59894.90376787523,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-11T21_42_07_344.fits,2022-11-11,59894.90460645673,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-11T21_43_19_798.fits,2022-11-11,59894.90544503913,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-11T21_44_32_252.fits,2022-11-11,59894.906283621924,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-11T21_45_44_705.fits,2022-11-11,59894.90712220483,CALIB,DARK_DARK
NIRPS_2022-11-12T14_29_24_880.fits,2022-11-12,59895.60398595426,CALIB,FLAT_DARK
NIRPS_2022-11-12T14_31_05_211.fits,2022-11-12,59895.60514718866,CALIB,DARK_FLAT
NIRPS_2022-11-12T14_32_56_689.fits,2022-11-12,59895.606437447655,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T14_33_46_850.fits,2022-11-12,59895.60701800896,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T14_34_37_010.fits,2022-11-12,59895.607598569855,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T14_35_27_170.fits,2022-11-12,59895.608179132156,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T14_36_17_331.fits,2022-11-12,59895.60875969346,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T14_37_07_492.fits,2022-11-12,59895.60934025536,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T14_37_57_652.fits,2022-11-12,59895.60992081716,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T14_38_47_813.fits,2022-11-12,59895.61050137896,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T14_39_37_973.fits,2022-11-12,59895.611081940755,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T14_40_28_133.fits,2022-11-12,59895.611662503055,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T14_42_08_465.fits,2022-11-12,59895.61282373566,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T14_42_58_625.fits,2022-11-12,59895.61340429786,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T14_43_48_785.fits,2022-11-12,59895.61398485926,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T14_44_38_946.fits,2022-11-12,59895.61456542016,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T14_45_29_106.fits,2022-11-12,59895.61514598246,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T14_46_19_267.fits,2022-11-12,59895.61572654426,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T14_47_09_428.fits,2022-11-12,59895.61630710696,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T14_47_59_588.fits,2022-11-12,59895.61688766876,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T14_48_49_749.fits,2022-11-12,59895.61746823196,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T14_49_39_909.fits,2022-11-12,59895.618048794255,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T15_11_24_120.fits,2022-11-12,59895.633143819556,CALIB,FLAT_FLAT
NIRPS_2022-11-12T15_14_44_777.fits,2022-11-12,59895.63553075934,CALIB,DARK_FP
NIRPS_2022-11-12T15_16_30_681.fits,2022-11-12,59895.63675648364,CALIB,FP_FP
NIRPS_2022-11-12T15_23_12_002.fits,2022-11-12,59895.642691519985,CALIB,HCONE_FP
NIRPS_2022-11-12T15_28_40_834.fits,2022-11-12,59895.646497451184,CALIB,FP_HCONE
NIRPS_2022-11-12T15_34_09_666.fits,2022-11-12,59895.65030338149,CALIB,HCONE_HCONE
NIRPS_2022-11-12T21_36_50_013.fits,2022-11-12,59895.90080462226,CALIB,FLAT_DARK
NIRPS_2022-11-12T21_38_30_344.fits,2022-11-12,59895.90196585576,CALIB,DARK_FLAT
NIRPS_2022-11-12T21_40_21_821.fits,2022-11-12,59895.90325611476,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T21_41_11_983.fits,2022-11-12,59895.903836677455,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T21_42_02_143.fits,2022-11-12,59895.904417237856,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T21_42_52_303.fits,2022-11-12,59895.90499779976,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T21_43_42_464.fits,2022-11-12,59895.905578361555,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T21_44_32_624.fits,2022-11-12,59895.90615892286,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T21_45_22_785.fits,2022-11-12,59895.90673948426,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T21_46_12_946.fits,2022-11-12,59895.907320046055,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T21_47_03_106.fits,2022-11-12,59895.90790060786,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T21_47_53_267.fits,2022-11-12,59895.90848116966,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-12T21_49_33_597.fits,2022-11-12,59895.90964240366,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T21_50_23_757.fits,2022-11-12,59895.91022296496,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T21_51_13_918.fits,2022-11-12,59895.91080352726,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T21_52_04_079.fits,2022-11-12,59895.91138408866,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T21_52_54_239.fits,2022-11-12,59895.911964650455,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T21_53_44_400.fits,2022-11-12,59895.91254521176,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T21_54_34_560.fits,2022-11-12,59895.91312577406,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T21_55_24_720.fits,2022-11-12,59895.913706334955,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T21_56_14_882.fits,2022-11-12,59895.914286897256,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T21_57_05_042.fits,2022-11-12,59895.91486745806,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-12T22_18_49_252.fits,2022-11-12,59895.92996248296,CALIB,FLAT_FLAT
NIRPS_2022-11-12T22_22_09_911.fits,2022-11-12,59895.93234942454,CALIB,DARK_FP
NIRPS_2022-11-12T22_23_55_813.fits,2022-11-12,59895.93357514794,CALIB,FP_FP
NIRPS_2022-11-12T22_30_37_134.fits,2022-11-12,59895.939510184784,CALIB,HCONE_FP
NIRPS_2022-11-12T22_36_05_966.fits,2022-11-12,59895.943316114084,CALIB,FP_HCONE
NIRPS_2022-11-12T22_41_34_799.fits,2022-11-12,59895.94712204208,CALIB,HCONE_HCONE
NIRPS_PATCHED_2022-11-12T14_19_00_634.fits,2022-11-12,59895.596889892826,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-12T14_20_13_087.fits,2022-11-12,59895.59772847483,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-12T14_21_25_540.fits,2022-11-12,59895.59856705583,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-12T14_22_37_994.fits,2022-11-12,59895.599405638226,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-12T14_23_50_448.fits,2022-11-12,59895.60024421973,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-12T21_26_25_766.fits,2022-11-12,59895.89370855623,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-12T21_27_38_220.fits,2022-11-12,59895.894547138625,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-12T21_28_50_673.fits,2022-11-12,59895.895385721524,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-12T21_30_03_127.fits,2022-11-12,59895.89622430393,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-12T21_31_15_580.fits,2022-11-12,59895.89706288583,CALIB,DARK_DARK
NIRPS_2022-11-13T13_46_24_547.fits,2022-11-13,59896.57412098736,CALIB,FLAT_DARK
NIRPS_2022-11-13T13_48_04_877.fits,2022-11-13,59896.57528221996,CALIB,DARK_FLAT
NIRPS_2022-11-13T13_49_56_356.fits,2022-11-13,59896.57657247936,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T13_50_46_516.fits,2022-11-13,59896.57715303976,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T13_51_36_677.fits,2022-11-13,59896.57773360066,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T13_52_26_837.fits,2022-11-13,59896.578314162456,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T13_53_16_997.fits,2022-11-13,59896.57889472336,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T13_54_07_158.fits,2022-11-13,59896.579475284256,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T13_54_57_318.fits,2022-11-13,59896.58005584516,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T13_55_47_479.fits,2022-11-13,59896.58063640696,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T13_56_37_640.fits,2022-11-13,59896.58121696786,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T13_57_27_800.fits,2022-11-13,59896.58179752876,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T13_59_08_130.fits,2022-11-13,59896.58295876086,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T13_59_58_291.fits,2022-11-13,59896.58353932216,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T14_00_48_451.fits,2022-11-13,59896.584119883555,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T14_01_38_612.fits,2022-11-13,59896.58470044536,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T14_02_28_773.fits,2022-11-13,59896.58528100666,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T14_03_18_933.fits,2022-11-13,59896.585861568055,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T14_04_09_094.fits,2022-11-13,59896.58644212896,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T14_04_59_254.fits,2022-11-13,59896.58702269076,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T14_05_49_414.fits,2022-11-13,59896.587603252556,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T14_06_39_575.fits,2022-11-13,59896.58818381386,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T14_28_23_784.fits,2022-11-13,59896.60327883126,CALIB,FLAT_FLAT
NIRPS_2022-11-13T14_31_44_442.fits,2022-11-13,59896.60566577014,CALIB,DARK_FP
NIRPS_2022-11-13T14_33_30_345.fits,2022-11-13,59896.60689149214,CALIB,FP_FP
NIRPS_2022-11-13T14_40_11_666.fits,2022-11-13,59896.61282652008,CALIB,HCONE_FP
NIRPS_2022-11-13T14_45_40_497.fits,2022-11-13,59896.616632444784,CALIB,FP_HCONE
NIRPS_2022-11-13T14_51_09_329.fits,2022-11-13,59896.62043836759,CALIB,HCONE_HCONE
NIRPS_2022-11-13T22_09_04_524.fits,2022-11-13,59896.92319479696,CALIB,FLAT_DARK
NIRPS_2022-11-13T22_10_44_854.fits,2022-11-13,59896.92435602996,CALIB,DARK_FLAT
NIRPS_2022-11-13T22_12_36_333.fits,2022-11-13,59896.925646289455,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T22_13_26_493.fits,2022-11-13,59896.92622685076,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T22_14_16_654.fits,2022-11-13,59896.92680741256,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T22_15_06_815.fits,2022-11-13,59896.92738797536,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T22_15_56_975.fits,2022-11-13,59896.92796853666,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T22_16_47_136.fits,2022-11-13,59896.92854909896,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T22_17_37_296.fits,2022-11-13,59896.92912965986,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T22_18_27_456.fits,2022-11-13,59896.92971022116,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T22_19_17_617.fits,2022-11-13,59896.930290782555,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T22_20_07_777.fits,2022-11-13,59896.93087134336,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-13T22_21_48_108.fits,2022-11-13,59896.93203257696,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T22_22_38_269.fits,2022-11-13,59896.932613138255,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T22_23_28_429.fits,2022-11-13,59896.93319369866,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T22_24_18_590.fits,2022-11-13,59896.933774260455,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T22_25_08_750.fits,2022-11-13,59896.93435482186,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T22_25_58_910.fits,2022-11-13,59896.93493538276,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T22_26_49_071.fits,2022-11-13,59896.93551594406,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T22_27_39_232.fits,2022-11-13,59896.93609650546,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T22_28_29_392.fits,2022-11-13,59896.93667706726,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T22_29_19_553.fits,2022-11-13,59896.93725762816,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-13T22_51_03_762.fits,2022-11-13,59896.95235265296,CALIB,FLAT_FLAT
NIRPS_2022-11-13T22_54_29_996.fits,2022-11-13,59896.95480411384,CALIB,DARK_FP
NIRPS_2022-11-13T22_56_15_898.fits,2022-11-13,59896.956029836736,CALIB,FP_FP
NIRPS_2022-11-13T23_02_57_219.fits,2022-11-13,59896.96196487079,CALIB,HCONE_FP
NIRPS_2022-11-13T23_08_26_051.fits,2022-11-13,59896.965770794086,CALIB,FP_HCONE
NIRPS_2022-11-13T23_13_54_883.fits,2022-11-13,59896.96957671728,CALIB,HCONE_HCONE
NIRPS_PATCHED_2022-11-13T13_35_49_153.fits,2022-11-13,59896.56689590293,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-13T13_37_01_606.fits,2022-11-13,59896.56773448433,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-13T13_38_14_059.fits,2022-11-13,59896.56857306583,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-13T13_39_26_514.fits,2022-11-13,59896.569411647324,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-13T13_40_38_967.fits,2022-11-13,59896.570250228826,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-13T21_58_40_278.fits,2022-11-13,59896.91609873793,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-13T21_59_52_731.fits,2022-11-13,59896.916937319824,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-13T22_01_05_185.fits,2022-11-13,59896.917775901726,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-13T22_02_17_638.fits,2022-11-13,59896.918614482325,CALIB,DARK_DARK
NIRPS_PATCHED_2022-11-13T22_03_30_091.fits,2022-11-13,59896.91945306383,CALIB,DARK_DARK
NIRPS_2022-11-14T12_50_29_365.fits,2022-11-14,59897.535287862855,CALIB,FLAT_DARK
NIRPS_2022-11-14T12_52_09_696.fits,2022-11-14,59897.53644909586,CALIB,DARK_FLAT
NIRPS_2022-11-14T12_54_01_173.fits,2022-11-14,59897.537739355255,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-14T12_54_51_335.fits,2022-11-14,59897.53831991566,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-14T12_55_41_495.fits,2022-11-14,59897.53890047756,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-14T12_56_31_655.fits,2022-11-14,59897.539481039355,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-14T12_57_21_816.fits,2022-11-14,59897.54006160016,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-14T12_58_11_976.fits,2022-11-14,59897.540642161555,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-14T12_59_02_136.fits,2022-11-14,59897.54122272196,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-14T12_59_52_297.fits,2022-11-14,59897.541803283355,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-14T13_00_42_457.fits,2022-11-14,59897.54238384376,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-14T13_01_32_618.fits,2022-11-14,59897.54296440506,CALIB,CALIB_FLAT_DARK
NIRPS_2022-11-14T13_03_12_949.fits,2022-11-14,59897.544125637156,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-14T13_04_03_109.fits,2022-11-14,59897.544706199056,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-14T13_04_53_270.fits,2022-11-14,59897.54528675946,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-14T13_05_43_430.fits,2022-11-14,59897.545867321256,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-14T13_06_33_590.fits,2022-11-14,59897.54644788256,CALIB,CALIB_DARK_FLAT
NIRPS_2022-11-14T13_07_23_751.fits,2022-11-14,59897.547028443056,CALIB,CALIB_DARK_FLAT
